Age,Years_of_Experience,Job_Title,Department,Education_Level,Location_Tier,Performance_Rating,Certifications,Target_Salary
40,6,Product Manager,Product,PhD,Tier 2,1,2,144349.22
42,14,Product Manager,Product,High School,Tier 1,4,4,182597.87
40,12,Financial Analyst,Engineering,PhD,Tier 3 / Remote,3,3,133275.48
40,5,Software Engineer,Product,Master's,Tier 2,2,4,106591.15
55,26,Product Manager,Sales & Marketing,Bachelor's,Tier 1,3,1,222224.96
34,8,HR Specialist,Data & Analytics,Master's,Tier 2,4,1,110581.01
57,12,Product Manager,Product,Bachelor's,Tier 2,2,2,128930.41
46,15,Senior Software Engineer,Engineering,Master's,Tier 2,3,1,154761.5
54,5,Product Manager,Human Resources,Bachelor's,Tier 1,3,0,144626.22
42,18,Lead Data Scientist,Product,Bachelor's,Tier 2,3,1,174777.5
55,8,Sales Executive,Sales & Marketing,Bachelor's,Tier 3 / Remote,2,3,78802.17
46,1,Engineering Manager,Finance,Bachelor's,Tier 2,5,1,151344.64
39,1,Marketing Specialist,Sales & Marketing,High School,Tier 1,4,0,73351.71
32,4,Lead Data Scientist,Product,Bachelor's,Tier 3 / Remote,3,2,119386.07
40,5,Lead Data Scientist,Finance,Master's,Tier 2,3,1,154134.2
55,22,HR Manager,Data & Analytics,Bachelor's,Tier 2,5,4,183513.2
23,2,Product Manager,Human Resources,High School,Tier 3 / Remote,4,4,100594.75
51,4,HR Manager,Engineering,Bachelor's,Tier 3 / Remote,3,3,95739.32
59,10,Software Engineer,Finance,Bachelor's,Tier 2,1,0,98747.93
36,2,Product Manager,Product,Bachelor's,Tier 3 / Remote,4,1,104172.21
32,1,Senior Software Engineer,Product,Master's,Tier 1,2,3,137438.3
45,0,Product Manager,Data & Analytics,Master's,Tier 2,3,1,122653.3
25,0,Product Manager,Sales & Marketing,Master's,Tier 1,5,1,160658.7
40,20,Sales Executive,Data & Analytics,High School,Tier 1,4,0,150680.62
50,18,Software Engineer,Product,Master's,Tier 1,5,2,190615.07
35,1,Financial Analyst,Sales & Marketing,Bachelor's,Tier 3 / Remote,2,2,67134.07
38,1,Senior Software Engineer,Product,Bachelor's,Tier 1,3,5,133456.4
29,2,Product Manager,Human Resources,High School,Tier 1,5,1,139499.95
34,12,Financial Analyst,Finance,Master's,Tier 2,4,1,140030.38
44,19,Software Engineer,Data & Analytics,PhD,Tier 2,2,2,157292.6
50,9,Engineering Manager,Finance,Bachelor's,Tier 1,3,0,185358.81
32,2,Marketing Specialist,Data & Analytics,Master's,Tier 2,1,0,77472.82
37,9,Lead Data Scientist,Sales & Marketing,High School,Tier 1,1,4,152357.77
44,11,Marketing Specialist,Product,Bachelor's,Tier 1,3,1,126045.6
33,3,HR Specialist,Finance,High School,Tier 1,3,1,76871.21
59,12,HR Specialist,Data & Analytics,High School,Tier 2,3,1,85711.2
45,24,Sales Executive,Product,Master's,Tier 2,3,1,157645.26
52,32,Software Engineer,Data & Analytics,PhD,Tier 2,4,0,207029.67
59,13,Sales Executive,Human Resources,Bachelor's,Tier 3 / Remote,3,3,94264.39
57,16,Engineering Manager,Human Resources,Master's,Tier 2,1,0,164734.98
22,2,Marketing Specialist,Engineering,High School,Tier 1,3,1,74596.06
47,4,Engineering Manager,Engineering,Master's,Tier 2,3,3,156003.96
38,11,Financial Analyst,Engineering,Bachelor's,Tier 2,5,0,127255.65
57,11,Lead Data Scientist,Sales & Marketing,PhD,Tier 3 / Remote,2,2,154307.31
38,10,HR Manager,Sales & Marketing,Master's,Tier 2,4,0,140702.66
58,23,HR Specialist,Sales & Marketing,PhD,Tier 3 / Remote,5,2,163625.5
48,28,Financial Analyst,Sales & Marketing,Bachelor's,Tier 2,3,0,162385.16
46,20,Engineering Manager,Finance,Bachelor's,Tier 3 / Remote,2,3,148859.25
51,30,Software Engineer,Human Resources,Bachelor's,Tier 2,2,2,152256.42
62,25,HR Specialist,Data & Analytics,PhD,Tier 2,5,0,191599.93
46,3,HR Specialist,Engineering,Master's,Tier 2,3,4,95418.63
59,22,Senior Software Engineer,Sales & Marketing,PhD,Tier 1,4,0,248720.11
53,15,Software Engineer,Human Resources,PhD,Tier 2,1,2,137104.9
33,7,HR Manager,Data & Analytics,Bachelor's,Tier 1,2,1,124339.5
42,19,Sales Executive,Sales & Marketing,Bachelor's,Tier 1,3,3,156222.99
55,31,Financial Analyst,Product,Bachelor's,Tier 1,3,4,216155.25
22,2,HR Specialist,Engineering,Master's,Tier 2,3,1,89088.95
34,12,Senior Software Engineer,Data & Analytics,High School,Tier 2,4,2,135507.85
42,11,HR Manager,Engineering,High School,Tier 1,3,2,141987.39
22,0,Senior Software Engineer,Sales & Marketing,Bachelor's,Tier 2,3,1,111190.16
34,4,Engineering Manager,Product,Bachelor's,Tier 2,5,1,155837.1
52,16,HR Manager,Finance,Master's,Tier 3 / Remote,3,2,126548.25
44,2,Software Engineer,Engineering,Bachelor's,Tier 2,3,2,79566.7
24,0,Senior Software Engineer,Finance,Bachelor's,Tier 1,1,0,105712.62
32,2,HR Manager,Product,Master's,Tier 2,3,3,116702.91
50,16,Marketing Specialist,Sales & Marketing,High School,Tier 2,2,4,106651.6
39,3,HR Specialist,Data & Analytics,High School,Tier 1,2,2,75950.25
46,20,Lead Data Scientist,Sales & Marketing,Master's,Tier 1,2,0,217076.97
55,34,Sales Executive,Data & Analytics,Bachelor's,Tier 3 / Remote,3,0,148711.23
39,0,HR Specialist,Product,Bachelor's,Tier 1,3,1,77005.88
22,1,Sales Executive,Product,Bachelor's,Tier 2,2,2,67267.55
49,25,Lead Data Scientist,Data & Analytics,Bachelor's,Tier 1,5,3,268102.44
25,2,Lead Data Scientist,Engineering,Bachelor's,Tier 2,2,2,124002.04
42,7,Lead Data Scientist,Engineering,High School,Tier 1,3,2,159011.91
27,1,HR Specialist,Finance,Master's,Tier 2,3,3,88911.06
42,5,Software Engineer,Data & Analytics,High School,Tier 1,3,1,93034.93
58,36,Financial Analyst,Sales & Marketing,Bachelor's,Tier 1,4,2,238792.2
51,4,Sales Executive,Finance,Master's,Tier 2,3,2,96358.24
41,17,Financial Analyst,Product,Master's,Tier 1,4,2,181970.31
62,24,Senior Software Engineer,Finance,Bachelor's,Tier 3 / Remote,3,4,153456.98
53,22,Marketing Specialist,Finance,PhD,Tier 3 / Remote,4,2,153394.1
52,14,Product Manager,Finance,PhD,Tier 1,3,3,216576.33
57,26,Sales Executive,Data & Analytics,Bachelor's,Tier 1,3,1,171321.24
46,4,Lead Data Scientist,Product,Bachelor's,Tier 2,5,3,155968.62
26,1,Senior Software Engineer,Sales & Marketing,Bachelor's,Tier 3 / Remote,4,3,100286.27
29,5,Engineering Manager,Finance,Bachelor's,Tier 1,3,2,170256.05
38,9,Product Manager,Human Resources,PhD,Tier 2,3,2,166333.73
36,7,Sales Executive,Sales & Marketing,Bachelor's,Tier 1,3,5,119021.45
41,17,Senior Software Engineer,Human Resources,Bachelor's,Tier 1,3,3,183725.83
50,29,Software Engineer,Finance,Master's,Tier 1,5,1,234219.86
57,18,HR Specialist,Sales & Marketing,Bachelor's,Tier 3 / Remote,3,2,105203.58
49,3,HR Manager,Product,Master's,Tier 3 / Remote,3,4,99811.26
29,8,Product Manager,Product,Bachelor's,Tier 1,5,2,183708.83
35,12,HR Specialist,Human Resources,Master's,Tier 2,2,0,106978.96
54,6,Product Manager,Human Resources,Bachelor's,Tier 1,3,2,157240.66
55,4,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 1,3,0,90861.51
50,30,Financial Analyst,Human Resources,High School,Tier 1,4,5,206690.73
43,6,HR Specialist,Product,Master's,Tier 2,2,0,86685.92
24,1,Product Manager,Engineering,Bachelor's,Tier 2,3,4,110429.0
44,8,Senior Software Engineer,Data & Analytics,Master's,Tier 1,3,0,166770.08
24,4,Sales Executive,Data & Analytics,Master's,Tier 2,2,0,90593.35
27,3,Software Engineer,Data & Analytics,PhD,Tier 2,4,2,127695.79
61,28,Sales Executive,Product,Bachelor's,Tier 1,2,2,177477.72
44,11,Lead Data Scientist,Finance,Master's,Tier 2,3,5,181579.33
33,11,Lead Data Scientist,Product,Bachelor's,Tier 3 / Remote,5,3,154121.37
26,5,HR Specialist,Product,Bachelor's,Tier 1,2,0,89574.24
26,3,Lead Data Scientist,Sales & Marketing,High School,Tier 1,2,2,136785.48
24,2,HR Manager,Data & Analytics,Bachelor's,Tier 2,5,1,108015.96
25,0,HR Manager,Finance,Master's,Tier 2,3,1,108627.07
45,23,Lead Data Scientist,Finance,PhD,Tier 2,4,2,238408.7
26,5,Financial Analyst,Product,Bachelor's,Tier 3 / Remote,3,1,81722.56
52,12,Financial Analyst,Product,Bachelor's,Tier 3 / Remote,3,3,101014.32
56,21,Software Engineer,Data & Analytics,Master's,Tier 2,4,2,166961.84
40,19,Software Engineer,Engineering,Bachelor's,Tier 1,4,3,176473.79
29,9,Software Engineer,Data & Analytics,Bachelor's,Tier 1,3,0,118256.04
49,11,Senior Software Engineer,Finance,PhD,Tier 1,3,3,206248.53
59,36,Sales Executive,Sales & Marketing,Bachelor's,Tier 2,2,1,160324.0
44,4,Engineering Manager,Product,Bachelor's,Tier 2,4,1,151910.64
28,3,Financial Analyst,Finance,Master's,Tier 2,3,0,104438.91
59,39,Engineering Manager,Human Resources,Bachelor's,Tier 1,4,2,311178.63
34,10,Product Manager,Engineering,Bachelor's,Tier 3 / Remote,3,0,119832.18
42,13,Senior Software Engineer,Human Resources,Master's,Tier 3 / Remote,4,2,144392.74
58,29,Product Manager,Engineering,Bachelor's,Tier 1,2,4,224729.73
27,4,Software Engineer,Engineering,Bachelor's,Tier 2,3,1,82864.83
31,6,Marketing Specialist,Engineering,PhD,Tier 2,3,1,117198.53
48,15,Financial Analyst,Human Resources,Master's,Tier 3 / Remote,2,0,113109.4
47,20,Lead Data Scientist,Data & Analytics,High School,Tier 1,3,2,201420.66
49,20,Engineering Manager,Human Resources,Bachelor's,Tier 2,4,0,199687.46
37,6,HR Specialist,Product,Master's,Tier 2,3,2,98431.93
49,23,Financial Analyst,Sales & Marketing,Master's,Tier 2,4,0,173706.63
24,3,Marketing Specialist,Human Resources,Bachelor's,Tier 3 / Remote,2,0,58143.23
22,0,Engineering Manager,Engineering,Bachelor's,Tier 3 / Remote,4,3,126482.05
24,2,Engineering Manager,Finance,Master's,Tier 2,4,0,154670.73
51,16,Senior Software Engineer,Human Resources,Bachelor's,Tier 1,3,2,184027.6
40,17,Software Engineer,Human Resources,Master's,Tier 2,3,3,145106.03
54,8,Marketing Specialist,Data & Analytics,High School,Tier 1,1,1,81066.09
29,7,Engineering Manager,Data & Analytics,Bachelor's,Tier 2,4,5,170919.14
40,18,Senior Software Engineer,Finance,Bachelor's,Tier 2,3,4,167527.34
57,5,Financial Analyst,Finance,Master's,Tier 2,3,1,110938.67
58,17,Engineering Manager,Finance,Bachelor's,Tier 2,3,1,180288.14
26,5,Lead Data Scientist,Data & Analytics,Master's,Tier 1,3,0,177727.13
55,28,Software Engineer,Finance,PhD,Tier 2,1,1,167462.62
59,23,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 2,3,1,132446.03
48,26,Lead Data Scientist,Data & Analytics,Bachelor's,Tier 2,3,0,196686.19
60,30,HR Specialist,Data & Analytics,Master's,Tier 1,3,1,201976.58
45,9,Engineering Manager,Data & Analytics,Master's,Tier 1,4,0,214765.01
52,1,Lead Data Scientist,Data & Analytics,Bachelor's,Tier 1,2,0,136244.91
43,7,Sales Executive,Human Resources,Bachelor's,Tier 1,2,0,102518.05
44,17,Lead Data Scientist,Sales & Marketing,Master's,Tier 1,3,0,228931.73
62,5,HR Manager,Product,Master's,Tier 2,5,0,136297.26
45,3,Senior Software Engineer,Data & Analytics,Master's,Tier 3 / Remote,2,0,97373.36
61,22,Senior Software Engineer,Human Resources,PhD,Tier 1,3,1,239243.23
53,32,Lead Data Scientist,Data & Analytics,Master's,Tier 1,3,2,276430.61
54,15,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 3 / Remote,3,0,99528.5
49,3,Sales Executive,Data & Analytics,PhD,Tier 2,3,1,116026.77
38,10,Lead Data Scientist,Human Resources,Bachelor's,Tier 1,4,0,191035.86
47,22,Product Manager,Finance,Bachelor's,Tier 2,3,4,175075.07
39,16,Financial Analyst,Data & Analytics,PhD,Tier 2,3,1,165272.31
36,3,Senior Software Engineer,Product,Master's,Tier 1,3,1,149592.81
59,12,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 1,4,1,198639.89
43,11,Engineering Manager,Product,Bachelor's,Tier 2,4,2,172001.59
39,6,Software Engineer,Product,Master's,Tier 3 / Remote,3,0,90500.12
42,12,Software Engineer,Sales & Marketing,Bachelor's,Tier 1,3,0,131818.43
40,6,Product Manager,Finance,Bachelor's,Tier 1,3,1,153161.96
23,0,Lead Data Scientist,Sales & Marketing,Master's,Tier 2,3,3,136966.38
51,23,Senior Software Engineer,Finance,Bachelor's,Tier 1,2,4,199364.5
46,5,Software Engineer,Data & Analytics,Bachelor's,Tier 2,3,0,88919.21
47,27,HR Manager,Sales & Marketing,PhD,Tier 3 / Remote,3,2,172242.7
60,16,Product Manager,Finance,Master's,Tier 1,3,5,206656.18
38,13,Software Engineer,Engineering,Bachelor's,Tier 1,3,5,145705.71
37,6,Lead Data Scientist,Sales & Marketing,High School,Tier 2,3,0,126223.28
48,17,Sales Executive,Data & Analytics,Bachelor's,Tier 1,3,0,139540.42
24,0,Marketing Specialist,Sales & Marketing,High School,Tier 1,3,0,71438.7
59,4,HR Manager,Finance,Bachelor's,Tier 2,1,0,88370.11
50,10,Software Engineer,Sales & Marketing,High School,Tier 2,3,4,101228.39
23,2,Engineering Manager,Data & Analytics,PhD,Tier 2,3,2,174293.05
61,20,HR Manager,Finance,Master's,Tier 1,2,3,184255.25
35,11,Engineering Manager,Human Resources,PhD,Tier 3 / Remote,3,0,164074.83
33,12,Product Manager,Finance,Master's,Tier 1,4,2,196073.49
45,3,HR Manager,Product,Bachelor's,Tier 2,4,5,114305.57
49,24,Product Manager,Sales & Marketing,Master's,Tier 2,5,1,214215.68
60,33,Engineering Manager,Sales & Marketing,Master's,Tier 1,2,0,270758.25
39,6,Sales Executive,Engineering,Bachelor's,Tier 2,3,4,95199.88
46,14,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 1,4,2,142863.28
58,29,HR Manager,Human Resources,Bachelor's,Tier 2,2,0,170933.32
27,1,Lead Data Scientist,Engineering,Master's,Tier 2,3,4,143852.33
51,30,Sales Executive,Engineering,Bachelor's,Tier 2,3,2,157414.39
52,25,Lead Data Scientist,Human Resources,Bachelor's,Tier 2,3,1,198589.34
55,22,Product Manager,Product,PhD,Tier 2,1,1,179622.29
40,12,Senior Software Engineer,Sales & Marketing,Master's,Tier 2,2,1,143552.25
49,0,HR Manager,Finance,Bachelor's,Tier 1,5,3,124018.05
29,7,Sales Executive,Sales & Marketing,High School,Tier 1,4,4,105881.12
32,9,HR Specialist,Sales & Marketing,Bachelor's,Tier 2,3,0,93751.39
37,3,Sales Executive,Human Resources,Bachelor's,Tier 2,4,0,84648.72
47,2,Financial Analyst,Finance,Bachelor's,Tier 1,3,0,107353.94
22,2,HR Manager,Human Resources,Bachelor's,Tier 3 / Remote,3,3,82853.47
52,9,Software Engineer,Sales & Marketing,Bachelor's,Tier 1,2,2,117929.74
48,27,Sales Executive,Sales & Marketing,Bachelor's,Tier 3 / Remote,3,0,129731.62
30,7,Software Engineer,Data & Analytics,Master's,Tier 1,2,2,129033.59
47,14,HR Specialist,Data & Analytics,High School,Tier 2,3,0,94581.09
27,4,Marketing Specialist,Engineering,Bachelor's,Tier 2,3,0,69610.44
28,2,Financial Analyst,Engineering,Bachelor's,Tier 2,4,0,92807.18
34,1,Marketing Specialist,Human Resources,Master's,Tier 3 / Remote,2,0,65467.08
31,7,Lead Data Scientist,Engineering,High School,Tier 1,3,1,153433.05
52,27,Product Manager,Sales & Marketing,High School,Tier 2,3,1,172649.18
58,31,HR Manager,Finance,Bachelor's,Tier 2,4,3,198887.97
39,19,HR Manager,Sales & Marketing,PhD,Tier 1,4,1,225188.19
32,5,Engineering Manager,Data & Analytics,Master's,Tier 2,3,1,160760.93
31,9,HR Specialist,Engineering,Bachelor's,Tier 2,3,0,85323.83
49,23,Engineering Manager,Human Resources,Master's,Tier 1,3,0,246064.43
42,1,HR Manager,Engineering,Bachelor's,Tier 1,1,1,104382.17
46,2,Senior Software Engineer,Sales & Marketing,Bachelor's,Tier 1,3,1,131034.25
27,7,Financial Analyst,Engineering,Bachelor's,Tier 1,3,2,123833.0
32,7,Engineering Manager,Data & Analytics,High School,Tier 1,5,0,183355.8
54,26,Engineering Manager,Product,PhD,Tier 2,3,3,245631.71
26,4,Sales Executive,Product,Master's,Tier 2,5,2,108305.07
55,8,HR Manager,Data & Analytics,High School,Tier 2,3,1,101578.72
53,31,Marketing Specialist,Engineering,Bachelor's,Tier 2,4,3,166923.88
45,18,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 2,3,0,120848.43
34,1,Engineering Manager,Sales & Marketing,Master's,Tier 1,4,2,184689.45
27,4,Senior Software Engineer,Human Resources,Master's,Tier 1,3,1,152376.73
55,2,Engineering Manager,Finance,PhD,Tier 1,4,3,213855.14
46,23,Senior Software Engineer,Data & Analytics,Master's,Tier 3 / Remote,3,4,161204.58
62,27,Marketing Specialist,Engineering,Master's,Tier 2,3,1,167872.43
44,20,Engineering Manager,Product,Master's,Tier 3 / Remote,3,0,176043.95
34,3,Software Engineer,Product,Bachelor's,Tier 2,3,0,81518.53
49,14,HR Specialist,Finance,Bachelor's,Tier 1,3,1,128655.98
34,0,Marketing Specialist,Product,PhD,Tier 1,2,0,108060.72
28,1,Senior Software Engineer,Data & Analytics,Bachelor's,Tier 1,5,1,141658.66
38,4,Senior Software Engineer,Human Resources,Bachelor's,Tier 3 / Remote,2,2,100904.91
30,3,Product Manager,Engineering,PhD,Tier 1,4,0,183971.77
35,13,Software Engineer,Sales & Marketing,Bachelor's,Tier 1,4,0,140953.19
51,15,Lead Data Scientist,Finance,Bachelor's,Tier 2,4,0,182886.14
62,33,Senior Software Engineer,Sales & Marketing,Bachelor's,Tier 2,3,2,201388.28
59,4,Sales Executive,Finance,Bachelor's,Tier 2,3,3,84486.63
51,19,Sales Executive,Finance,Bachelor's,Tier 2,3,2,126173.39
54,16,Product Manager,Data & Analytics,Bachelor's,Tier 2,3,1,154939.35
46,19,Financial Analyst,Human Resources,Master's,Tier 3 / Remote,5,0,146589.87
52,16,HR Manager,Product,Master's,Tier 1,2,2,172793.12
44,11,Senior Software Engineer,Data & Analytics,High School,Tier 3 / Remote,2,4,103908.07
48,19,Marketing Specialist,Product,Master's,Tier 1,4,1,174998.49
54,10,Software Engineer,Data & Analytics,Bachelor's,Tier 2,3,1,108680.66
41,17,Lead Data Scientist,Product,Bachelor's,Tier 1,2,1,197191.58
49,24,Senior Software Engineer,Sales & Marketing,Bachelor's,Tier 2,1,3,158210.16
29,9,HR Specialist,Data & Analytics,Bachelor's,Tier 2,3,1,93821.88
43,21,HR Specialist,Engineering,Bachelor's,Tier 3 / Remote,3,2,104991.55
56,14,Sales Executive,Engineering,Master's,Tier 3 / Remote,3,2,105700.8
52,10,Engineering Manager,Human Resources,Bachelor's,Tier 2,2,1,154960.98
45,8,Marketing Specialist,Data & Analytics,Bachelor's,Tier 2,3,1,90602.77
36,2,Product Manager,Human Resources,Bachelor's,Tier 3 / Remote,3,2,98843.74
52,11,Sales Executive,Engineering,Master's,Tier 3 / Remote,3,1,101777.47
26,6,Lead Data Scientist,Product,Bachelor's,Tier 1,4,1,186955.67
43,0,HR Specialist,Engineering,Bachelor's,Tier 1,3,2,82726.16
38,15,Sales Executive,Human Resources,High School,Tier 2,1,3,95040.52
49,12,Product Manager,Engineering,High School,Tier 3 / Remote,1,1,98156.02
24,2,Sales Executive,Engineering,PhD,Tier 1,2,4,131541.19
40,20,Engineering Manager,Human Resources,PhD,Tier 2,1,0,187092.42
59,17,Engineering Manager,Engineering,Bachelor's,Tier 1,5,1,242524.6
48,13,Lead Data Scientist,Engineering,Bachelor's,Tier 1,2,0,181429.25
38,18,Lead Data Scientist,Engineering,Bachelor's,Tier 1,1,1,183928.79
53,7,HR Manager,Human Resources,Bachelor's,Tier 1,3,1,139083.84
58,29,Engineering Manager,Product,Bachelor's,Tier 1,5,0,290425.47
42,21,Product Manager,Sales & Marketing,Master's,Tier 2,3,0,178769.78
58,11,HR Manager,Engineering,Bachelor's,Tier 1,1,0,124360.24
32,10,Sales Executive,Finance,Master's,Tier 2,2,3,117397.49
22,0,Senior Software Engineer,Product,High School,Tier 1,3,0,104988.49
51,15,Sales Executive,Data & Analytics,Bachelor's,Tier 1,3,1,135223.04
47,27,Marketing Specialist,Human Resources,High School,Tier 1,4,1,171485.03
57,37,Sales Executive,Human Resources,PhD,Tier 1,4,4,268240.93
47,8,HR Manager,Engineering,Bachelor's,Tier 2,3,2,119931.8
48,1,HR Specialist,Human Resources,Bachelor's,Tier 1,3,5,94702.44
47,4,HR Manager,Product,PhD,Tier 1,5,0,181787.01
39,10,Lead Data Scientist,Product,Bachelor's,Tier 3 / Remote,5,1,148692.48
54,23,Sales Executive,Finance,Bachelor's,Tier 2,2,2,132466.7
57,21,Sales Executive,Human Resources,Bachelor's,Tier 1,4,3,175320.3
58,15,Engineering Manager,Data & Analytics,Bachelor's,Tier 1,3,0,203954.92
55,1,Product Manager,Sales & Marketing,Bachelor's,Tier 3 / Remote,5,0,101790.94
47,20,Lead Data Scientist,Sales & Marketing,Master's,Tier 2,3,3,199563.18
43,0,Marketing Specialist,Human Resources,High School,Tier 3 / Remote,3,0,42058.35
45,25,Product Manager,Sales & Marketing,High School,Tier 3 / Remote,3,0,149731.71
33,8,Product Manager,Human Resources,Bachelor's,Tier 2,2,1,128435.34
32,7,Sales Executive,Data & Analytics,Bachelor's,Tier 3 / Remote,5,5,93831.12
42,19,Lead Data Scientist,Finance,Bachelor's,Tier 3 / Remote,1,0,132858.99
37,16,Financial Analyst,Product,Bachelor's,Tier 1,3,0,154789.13
57,19,Software Engineer,Product,High School,Tier 2,2,3,119265.11
28,6,HR Specialist,Finance,Bachelor's,Tier 2,3,1,89329.38
49,6,Lead Data Scientist,Human Resources,Bachelor's,Tier 3 / Remote,2,4,125521.75
45,8,Senior Software Engineer,Data & Analytics,Bachelor's,Tier 1,3,1,148237.19
34,12,Engineering Manager,Engineering,PhD,Tier 3 / Remote,3,1,168497.45
35,4,HR Specialist,Product,Bachelor's,Tier 1,3,1,91617.16
52,26,Financial Analyst,Engineering,Bachelor's,Tier 3 / Remote,2,3,127756.91
29,2,HR Manager,Human Resources,Master's,Tier 1,3,0,130549.54
22,1,Engineering Manager,Engineering,PhD,Tier 1,3,1,195702.85
61,41,Sales Executive,Finance,Master's,Tier 2,3,1,205165.22
38,14,HR Specialist,Sales & Marketing,Bachelor's,Tier 1,3,1,126179.17
