Age,Years_of_Experience,Target_Salary
43,28,21525.525645698213
46,10,8739.761614753977
30,1,5068.502620628692
56,9,13411.61878143854
30,15,12097.386836251024
28,16,2726.5277406634086
38,39,30117.427811293644
33,11,17619.72747517329
30,27,17837.839396250543
27,35,18073.241039668235
45,17,16768.786226800137
40,34,18204.340593075074
38,32,33847.58237908978
35,23,8234.397768163275
22,23,24425.481252049518
39,35,21987.251357699737
51,35,28739.002812298753
45,27,25562.68167392845
37,10,8205.78112485799
39,10,15974.169098109329
32,29,23958.155229880314
58,39,31704.741855516066
55,16,17189.487185079568
59,29,19783.497829525506
23,32,6218.896824146957
57,35,32953.66143676039
48,11,18446.730673577324
29,9,8998.316126744008
37,8,8065.16219525079
36,15,16191.433996994849
22,5,3120.046824557682
47,33,21208.864230820287
52,22,27457.590842133184
57,0,20017.93965713583
24,22,12938.862851929804
22,17,14452.411211234843
25,16,15485.612973202553
31,22,18937.478661577417
54,16,20204.16242443017
28,33,33240.92866373594
36,1,2304.431330423159
30,11,14035.959669016831
26,17,9584.965729232907
54,33,21100.50050103778
50,18,19526.105691847442
46,3,9817.25525684109
40,31,20944.70694404764
38,21,18437.26305122879
50,9,15331.313668565794
42,6,11702.878762553722
36,26,7633.263170242766
47,11,11568.77972399035
24,35,23047.746873025077
51,13,15779.146252104456
38,22,16000.461571615777
27,27,18278.772840118603
34,1,17140.96166028043
28,34,23665.482312048796
37,23,17358.94390788162
26,1,1088.0998895640068
38,0,20977.394804348703
22,12,13866.066861808518
30,17,14732.891065624244
34,16,2478.0286889008003
49,22,23988.772736862615
42,3,11629.375646986573
28,21,15108.919354471736
26,12,5348.915071706085
29,22,15196.776341064373
44,26,16048.674473393341
54,32,28956.28773011389
22,6,5926.867374240336
51,9,13479.62497628598
45,0,12372.24604715133
44,14,23099.96731330948
42,26,24879.933465961163
34,34,26332.788587275085
55,1,8135.759978741831
44,38,24144.71680732573
59,1,14724.40599110826
42,22,9337.423507891053
43,20,13872.247370919451
50,23,9811.735862009422
44,16,16773.53192299858
43,18,12617.71053261847
55,26,16954.309261322058
29,33,22140.09186257513
45,4,7741.733297062356
30,34,20556.70724854832
52,27,19350.68414736291
32,28,19187.349671255997
59,26,23817.506265342017
52,15,21102.360980781577
24,33,18969.417330826487
46,4,13997.216249629782
34,24,23886.91264294312
37,30,36345.86107273317
43,13,9834.558822629919
34,9,13444.27437990162
40,14,22608.040044772915
49,29,17469.67350834638
42,7,18263.886946285376
47,24,25301.00203109318
38,30,26346.622896768757
28,28,15908.930340998668
47,17,22488.22060363124
45,33,28962.384304027088
38,25,18651.97822833011
35,10,2383.2554353015457
25,32,21946.977920498342
37,3,20402.639867747475
41,12,14442.40073394264
54,7,8790.478280124971
59,22,19518.234156354727
39,0,-7085.952506430567
49,18,9901.848942998298
39,15,12113.796957941182
33,22,22155.326695241536
58,31,29176.330703035117
41,37,24455.431353904984
26,0,-3994.4119789563647
57,31,25228.064329548444
32,19,24520.30686759242
53,5,10311.377650360353
22,38,16602.756317762956
43,0,3982.350998104724
43,16,16167.07480553841
34,14,21009.869225810133
26,21,19949.46750258418
52,38,28641.66277472465
37,1,10377.46545988926
51,39,32089.65601153789
47,36,23925.53374092743
40,19,16427.239933483597
30,29,20918.980014987144
40,17,21124.225287662568
26,26,8651.771769338735
31,20,16063.366287803108
54,14,20188.30455945756
46,25,21756.239895568153
29,1,4914.668680259965
47,39,29878.55110633834
53,19,16259.13939271959
44,14,14604.276289348009
33,26,31252.213231332076
59,39,35453.789049704224
53,31,29704.030522180743
53,19,6360.305255509962
47,17,19053.156985621077
23,28,18479.349499372755
51,10,2732.398977360999
56,15,11819.433163482434
26,7,13692.177413741458
41,11,9662.80374843986
38,38,21345.121355963685
44,36,21968.600475737927
54,8,14851.969005426221
33,1,2097.4382313807564
49,20,18795.330946895083
26,25,15118.229436388852
43,3,10205.464647880308
23,9,11693.006137676211
23,28,22738.398252941293
54,12,17846.136185244937
26,30,27222.34243857197
45,30,22909.32234412458
40,36,30974.45270210663
59,36,32207.056577185533
50,32,18317.400676779438
29,39,17700.514527898828
59,2,14987.119741831182
25,4,6942.643240562883
28,19,13145.832784374772
46,39,25225.09728893473
23,22,18999.7175508307
28,39,21635.518017673632
29,18,3050.587636183811
50,27,23699.72111937496
42,16,12782.882938409444
42,5,-57.17562145662123
46,36,21090.821783032206
52,17,17697.988991732665
48,39,22727.275688350666
54,29,24316.787594915244
35,4,11989.25763097853
55,24,18360.93051445324
52,5,7841.942695554619
58,28,27153.46393776971
27,32,13565.902717573577
47,29,24178.952719439072
50,1,11313.766274399046
53,25,21046.135819525745
26,34,20367.965664306397
40,25,19476.789074203658
30,15,14244.956068919792
38,22,15034.957654421252
59,9,10189.588950350206
22,18,15235.53635864827
34,2,-719.0874126988247
42,12,13044.632213701207
35,25,16541.84341486203
40,28,11046.52038004939
35,0,-546.0993478455666
29,28,24737.090512094917
46,20,15091.338295325691
39,19,23001.908106032402
34,25,19618.423822259552
45,24,19107.39364276255
30,15,10343.945822083491
47,2,20840.447048312166
44,29,13755.121763030316
55,7,12242.718695420093
34,1,12208.869236956041
35,18,12181.213542114294
50,1,-1445.8051973028578
59,31,26776.529929460863
48,27,21647.32844117489
43,34,17947.54889548919
42,17,13837.084387694678
46,18,24343.392663347433
50,7,11211.606407851414
43,9,13039.42872103594
34,5,6134.079804105473
49,9,12476.02166054678
34,16,13669.300650237228
43,9,19772.151867086315
48,22,24635.83075749158
51,3,-333.74471961390554
49,5,995.0669522454373
41,10,11082.31502407723
56,7,20204.0650349268
29,35,26734.982564099955
53,11,9248.50153389784
42,12,19522.992239810545
43,31,17313.394044922898
45,0,5125.056365926352
42,12,12054.786240968231
57,14,12695.95906801846
25,39,33511.96370890603
32,15,16562.081075512553
29,16,13206.14414453854
25,5,7502.617167250461
31,20,22467.267000537755
33,30,20030.651503689034
54,12,12066.898789930314
58,19,14762.929731477041
22,23,11175.1326507431
38,11,13875.192139636016
35,24,15528.821006586486
55,22,13831.276828548656
48,10,13816.90906093282
45,10,24428.229957049876
39,18,18647.841121733803
37,31,12559.934024615677
37,32,24692.7853631517
56,16,19907.07968070439
25,30,11287.802902461284
55,3,10100.214797709243
54,20,13411.151431382827
44,12,13601.423448691023
31,6,14941.619690933987
32,11,3182.946554096725
25,8,14586.03322054007
49,28,17941.471466270934
33,8,12919.208880663635
38,28,24884.288276450916
26,13,7143.0565100821905
53,39,25206.79668659213
23,19,17503.624147179813
34,39,26890.872006262278
42,9,15580.79525751049
34,15,14034.770331854885
53,36,16867.95932175494
58,1,7449.902093058647
41,6,10829.914214628672
22,0,8437.343369020182
44,5,15799.953566896536
34,33,21057.66155586772
26,1,1045.2545213350422
56,30,26062.37138340543
25,19,12211.65041862598
50,34,18281.91053400939
23,0,6624.662092697513
24,6,8954.109730634837
43,33,17572.101416759913
35,10,18038.01181224377
34,34,18428.822085753774
23,34,21826.90659366887
30,15,16368.734042048167
37,37,31906.829650538428
33,18,16472.728160660186
23,10,6952.872526688148
54,29,27953.32205698379
59,34,27733.463873201326
42,33,28648.22491430635
36,25,20185.752500542476
35,11,20662.50313996691
32,16,12458.486019711061
39,23,19158.200412241287
46,32,27702.709435589248
29,19,15224.679547980646
23,36,30057.35037529168
41,17,19687.797112965825
47,14,14758.363589313418
31,33,28652.262618675697
29,23,17921.420539806735
51,17,14373.552700222974
27,27,17843.18040947025
55,14,13312.899535631066
37,4,10545.93690154222
40,29,17757.740947221442
24,24,15244.129639797324
34,4,20525.38735364266
39,26,22809.223447515735
28,36,19938.474646828457
43,15,19596.93930785618
52,31,35591.72495808783
40,37,32925.734223690684
40,27,23352.674752223415
36,3,11373.891016496553
29,29,24171.68283775323
50,1,12666.644558618462
38,15,17710.882257008485
55,37,26364.811112580595
42,21,12271.9997196327
50,27,17349.386032255083
29,23,17655.90089685828
27,33,24550.784686323666
25,36,22706.790192883276
45,9,7284.001450177671
41,24,19189.651638973315
40,8,11624.507119598582
38,3,-251.25283514980583
45,28,20650.72562380111
58,7,13015.737185415132
48,1,-1234.6086281339212
44,20,10171.297844110984
35,8,14026.375853345922
32,27,16347.121045427255
44,21,11903.586647509368
29,38,17303.594460663633
33,21,19904.373590520343
22,19,14283.357132074301
25,19,10040.483739397514
58,21,13657.800301883322
25,3,2423.3968965033882
34,18,12441.74393951663
52,9,3630.6605317127214
52,35,19557.34314004457
53,24,12313.93598247597
25,26,16515.919172094367
28,24,13527.93894615534
37,29,17652.370379165455
59,15,18293.610530335398
22,10,-3221.5426573271525
27,19,14141.17170504846
43,17,16247.020312803446
51,31,13786.162023832283
29,8,7301.324682150449
24,15,9673.597569980264
31,10,21476.901055144343
46,36,22378.330219013642
29,25,20622.553146107675
59,9,16151.03565428804
57,31,21130.368769885546
44,33,22525.737767456314
52,36,17708.21439925015
23,13,9923.72052388962
25,38,27811.2529158576
55,10,3801.3385072850433
29,25,15730.798496147901
53,28,26369.921327199045
32,16,20659.30482847946
44,2,13865.912468521194
27,7,9819.422464608408
31,2,12024.092216198962
25,1,14047.306513700074
24,1,2880.0876680106403
33,28,14956.072771480187
22,18,11576.73957148065
35,26,18519.119682323246
49,12,15170.692439789675
32,4,10233.40096570162
51,17,13146.916644315512
23,5,6009.762061830756
27,8,17000.406975627033
45,32,22313.069333613457
35,22,22413.570890629166
57,0,8589.912974908579
23,0,-1299.5806618950737
24,14,17679.323825462954
47,11,20696.46085287533
50,14,16970.605863617977
44,13,9869.15458762789
28,2,6693.888281656671
25,22,10947.04698345693
36,18,14381.717291479175
44,19,17913.385341197936
43,21,15625.200022735462
28,25,20591.746590304025
39,31,21158.778877558576
59,30,16043.613084113018
46,21,11676.754191538306
36,38,20754.645746413258
27,25,16006.439764130893
33,5,11301.46719013996
37,20,15678.612569951638
47,35,25474.948104994
29,18,13302.945099665909
48,6,8644.863138341305
48,27,24811.48433506412
22,22,15355.592382612012
53,12,15431.123381558056
24,0,5175.2757305262785
51,13,13254.432320865275
38,35,20217.962313832253
30,39,25275.807415673862
28,17,16670.403367635063
53,34,28456.985685955508
50,5,8343.402752689222
39,39,29350.225986624107
26,5,12501.086608056037
55,10,11471.04439469005
36,24,22238.696244574698
27,13,14838.053639444759
53,4,14036.430427601916
24,6,9096.079666437437
46,17,18349.82369904928
38,14,15637.899083119375
32,27,26052.02740685932
56,10,10539.531311410636
27,14,14741.80999698114
46,5,3217.1450274042036
38,16,15808.669854305585
51,27,16188.626172307395
31,12,7503.408423390812
49,19,18145.665220122613
24,19,11374.896554251573
39,36,25421.095894360078
37,7,739.4199041789834
47,9,16340.399541883125
40,25,19933.842456039205
38,38,25753.251881432974
49,0,10709.277486892594
41,17,10433.855246677285
59,4,10345.261014047754
51,32,21950.812610377583
34,33,13964.203184252172
34,14,18767.849950223186
53,24,13698.391113307862
48,13,17558.851482485887
44,15,14687.987863130307
58,17,8338.141982756071
53,13,18063.48899929077
37,23,18930.593348825747
32,37,27969.63820476919
41,16,15243.267432103348
32,7,8086.08428876349
46,24,29408.77257252924
57,10,15739.44254918445
56,2,10963.931570198769
46,7,8783.360065002851
23,16,15193.404556803867
48,25,16731.153775191484
57,4,12822.126500859938
40,21,23784.073521097627
47,1,2931.032243529611
54,36,19349.888873832373
25,23,21370.8517978167
23,31,17357.373623690444
51,23,26219.07639544518
30,29,23133.237289571047
23,4,1314.5351576301473
50,14,8116.551519782263
31,20,17465.72690777398
29,39,22380.48477768579
23,36,13941.447466502732
50,27,34102.10668110366
40,19,12187.579518298206
42,29,22267.694355980893
29,19,12977.5552440057
45,4,561.2822402259644
53,25,17158.66057095995
36,31,20293.128166717543
27,35,17782.900167919917
39,30,22507.582068149502
34,20,13420.939671610908
26,22,12071.731322808391
37,28,15969.259939032327
41,21,10676.370398278703
24,29,19488.04437244802
26,18,13017.705657604289
31,25,28261.06685500364
38,36,15528.708646687604
52,21,25772.113900357377
51,35,29057.289498827868
35,7,7973.185514214716
35,0,4590.249162984548
50,19,14180.293651598258
26,7,3754.9257924839085
25,7,14513.440846207408
53,1,8160.727424765049
48,30,10561.728850849884
54,7,19856.49145279409
37,8,10321.946269677135
28,32,26830.202261146933
34,24,11430.336882103365
44,37,28325.748539665525
28,0,8682.438857070356
59,9,9934.30875630214
37,16,4616.946258064403
44,24,19660.19710619039
57,20,27115.953377563972
41,2,13002.504625832706
44,5,5212.631844718203
35,38,25209.82599150796
57,7,9637.715085358172
25,16,12330.049629759656
55,22,17592.46028154399
39,19,26629.578429161265
42,16,15199.859687143527
50,39,25367.35651762798
44,34,34336.724090149335
38,10,15589.399408004783
40,28,17659.03001105686
41,16,13242.078189220389
50,23,6624.092802527941
44,4,14881.545278761587
48,13,13868.258139176292
39,3,1292.9406524540082
49,4,8953.749785897613
30,39,19945.038411194444
46,12,10584.960206286096
40,9,15397.866085751917
48,19,22078.834879718248
38,8,7807.410687502675
26,26,9057.78395322158
26,35,15647.18718828597
50,9,9466.711512714795
55,2,10989.550612103394
43,34,24152.69275359438
51,10,14700.114970235376
49,23,20322.046802798905
53,17,22419.12039627845
58,21,10922.727925497773
51,20,15578.41080616438
55,20,-685.7141828629974
53,28,25600.705030342848
58,24,23464.872302285174
29,9,16261.740695108265
46,29,17742.313058629803
55,35,27222.780280248295
40,26,15798.326521247156
45,36,25933.5171681446
52,25,20747.249588894465
43,21,20842.188777097348
24,7,19487.087077981036
22,38,22460.6707277069
31,21,7300.441102651945
27,17,22828.23006740446
28,11,13450.08501835481
30,37,12035.873127489962
54,36,33045.429948399964
43,37,26903.34415260201
34,28,19933.289533621402
51,7,17397.135274213848
59,20,15183.567446799529
52,31,29317.54147048713
47,26,24460.708234880967
55,22,19447.159234266142
37,34,25104.837293984947
38,14,16011.667462858077
23,35,19726.650705954686
47,11,5382.928742535528
27,35,27444.88791856226
59,37,33027.83288841235
40,20,20332.941914650874
41,6,13788.393349782587
30,4,18451.936111529838
23,26,17458.566558235965
58,17,11899.688982869615
51,35,23590.640574859193
54,23,27740.366827622216
47,29,24438.1890013797
57,13,7840.744631406723
36,11,7849.593999746399
55,37,24727.006491608732
36,16,14714.911196322983
34,30,19561.100860209466
46,25,11298.220323801263
51,36,22029.226675854232
37,28,13128.060989296211
24,37,20772.74551434221
32,23,15285.72075472791
52,15,13710.44578457901
28,11,11551.828273880568
43,2,8323.067008927273
35,21,11583.794064297894
28,11,12669.819396783425
50,3,11728.559220164154
35,14,14358.255527466197
40,17,19249.742326806714
28,39,22688.455827753987
43,7,9440.910507996392
48,21,17938.6298697989
33,23,10741.566942833417
54,11,11512.838544548871
30,30,19326.089904906705
35,2,9691.477176304605
39,15,16301.08399283378
39,12,10384.01934196281
30,9,8744.61062679168
28,19,13850.739035123835
54,36,27935.03720196062
54,31,28701.662050923896
32,33,27832.283553902354
22,25,19564.32005699201
32,32,27084.625550485216
47,25,6512.804827203163
28,34,23192.35788175149
55,19,20137.32730473068
29,2,4325.559598390063
50,4,12124.431199286222
56,34,21921.429941872964
29,10,3610.6873964196975
56,7,1428.8394917014484
40,29,23283.030410276282
48,29,17118.21713260222
41,21,7699.502389926152
36,11,9027.874840821645
38,36,30875.385982343403
25,16,15936.49311296609
23,5,11361.491503397672
28,11,3305.5157881884197
40,16,17483.6079924429
33,10,15353.265206342041
35,25,19088.00413648212
26,35,22847.329583092953
47,28,27571.7577463141
46,7,20231.07380733392
31,39,24850.14942211675
41,17,7424.210800733713
33,9,15536.864198781539
28,30,28205.128757046194
45,34,21866.705728713394
22,9,-1823.6291591595673
44,25,19287.457529735053
30,16,6524.1836365649815
33,21,15531.483225515645
25,37,25884.960677224204
25,21,14470.738085611654
27,24,26570.40360868632
22,11,7379.080622494255
36,36,26305.38911390599
29,28,15133.784332625119
34,4,10670.994145860608
39,29,29642.60093621142
44,7,11308.58442600867
46,37,31628.818121314875
50,29,14120.454694761156
32,15,12912.515526872547
47,28,18937.88724566677
30,29,24530.609277677657
36,13,19189.383622283935
38,17,15165.483108717308
54,26,10911.139019205752
40,5,14654.597037268613
58,2,14907.853242402918
59,10,16963.629941102336
45,3,9706.775530422003
48,24,22614.269429349402
50,29,26292.804994022797
42,24,11974.576393389656
49,30,18921.899416940745
52,3,7620.777073609869
54,20,12397.31389341554
45,26,29118.59838596986
40,23,18344.12179008034
50,15,14721.433514195056
31,12,11439.655536121156
38,13,18307.245933539572
54,35,30064.52263510215
41,37,21252.843628488474
26,30,22093.77354173977
22,6,11505.75103424051
57,27,22239.35429125873
57,24,20987.75460723198
42,30,20681.132079189752
42,18,19092.12402972572
